id,text,timestamp,username,reply_to_user,cleaned_text,topic
1967837252727574528,"Komisi V DPR RI menyetujui alokasi anggaran Rp2,5 triliun untuk Kemendes PDT dalam RAPBN 2026. Anggaran ini akan digunakan untuk mendukung program-program pembangunan desa dan daerah tertinggal di Indonesia. https://t.co/WppTG4Ok6M",2025-09-16 06:25:00,kemendespdt,,komisi v dpr ri menyetujui alokasi anggaran rp triliun untuk kemendes pdt dalam rapbn anggaran ini akan digunakan untuk mendukung programprogram pembangunan desa dan daerah tertinggal di indonesia,DPR
1969221379481366784,"UANG PENSIUN DPR BERLAKU SEUMUR HIDUP...

ENAK YA JADI ANGGOTA DPR, KERJA 5 TAHUN UANG PENSIUN SEUMUR HIDUP...‼️

#WajibReformasiPolri
#WajibReformasiPolri
🆘🆗 https://t.co/LOV3FDHCIO",2025-09-20 02:05:00,secr3thm4nz56,,uang pensiun dpr berlaku seumur hidup enak ya jadi anggota dpr kerja tahun uang pensiun seumur hidup,DPR
1970043210283327744,"Aksi buruh di depan Gedung DPR RI hari ini bukan sekadar unjuk rasa biasa, melainkan langkah penting untuk mengawal masa depan kaum pekerja Indonesia. Ada tiga isu utama yang disuarakan buruh, yakni supremasi sipil, pembahasan ulang Undang-Undang Ketenagakerjaan, serta penghapusan outsourcing dan upah murah.

Persoalan supremasi sipil harus dijaga agar tidak terjadi kemunduran seperti masa Orde Baru. Saat ini terdapat kekhawatiran bahwa ruang demokrasi buruh bisa terancam dengan adanya regulasi yang membuka peluang pelibatan militer di ruang sipil.

Isu kedua yang menjadi perhatian FSPMI adalah revisi Undang-Undang Ketenagakerjaan yang tengah dibahas di DPR RI. Suparno menyebut, undang-undang yang berlaku saat ini, yakni UU No. 13 Tahun 2003, sudah berusia lebih dari 22 tahun. Menurutnya, pembahasan regulasi baru ini akan menentukan nasib buruh setidaknya untuk 20 tahun ke depan.

Isu ketiga, tolak outsourcing dan upah murah.",2025-09-22 08:31:00,FSPMI_KSPI,,aksi buruh di depan gedung dpr ri hari ini bukan sekadar unjuk rasa biasa melainkan langkah penting untuk mengawal masa depan kaum pekerja indonesia ada tiga isu utama yang disuarakan buruh yakni supremasi sipil pembahasan ulang undangundang ketenagakerjaan serta penghapusan outsourcing dan upah murah persoalan supremasi sipil harus dijaga agar tidak terjadi kemunduran seperti masa orde baru saat ini terdapat kekhawatiran bahwa ruang demokrasi buruh bisa terancam dengan adanya regulasi yang membuka peluang pelibatan militer di ruang sipil isu kedua yang menjadi perhatian fspmi adalah revisi undangundang ketenagakerjaan yang tengah dibahas di dpr ri suparno menyebut undangundang yang berlaku saat ini yakni uu no tahun sudah berusia lebih dari tahun menurutnya pembahasan regulasi baru ini akan menentukan nasib buruh setidaknya untuk tahun ke depan isu ketiga tolak outsourcing dan upah murah,DPR
1970007773690949632,"Ironisnya hidup di republik ajaib. Beli rokok dianggap sebagai bentuk perilaku yang melanggengkan kemiskinan. Sedangkan di sisi lain, gaji dan tunjangan DPR lebih dari Rp100 juta perbulan!

Karena cap buruk pada rokok, akibatnya, muncul mitos bahwa untuk menjadi kaya harus dimulai dengan tidak membeli rokok. Anggapan ini menutupi variabel lainnya yang harus dikritisi. Bahwa ekonomi negara selama ini terbukti ditunjang oleh devisa dari industri rokok. Nilainya mencapai ratusan triliun tiap tahun.

Padahal, daripada janji 19 juta lapangan pekerjaan, industri hasil tembakau seperti pabrik rokok sering membuka lowongan kerja sebagai buruh pabrik rokok dengan jaminan hidup sejahtera.

Tanpa kualifikasi setinggi langit, gaji di atas UMR, pabrik rokok mampu mengisi kekosongan negara dalam menjamin pekerjaan. Dalam konteks menjadi buruh linting, syarat kerjanya cuma satu, yaitu mau belajar linting. Nggak perlu ijazah.

Begitu pula dalam konteks pertanian. Menjadi petani tembakau, untuk mencapai kesejahteraan bukanlah kemustahilan. Pasalnya, dengan menjadi petani tembakau, petani masih bisa menanam di bulan kemarau. Alhasil, petani tetap punya penghasilan. Apalagi harga tembakau juga tidak gampang jatuh seperti sayur-mayur.

#TerimakasihKretek #HentikanKenaikanCukai #TembakauTidakJahat",2025-09-22 06:10:00,KomunitasKretek,,ironisnya hidup di republik ajaib beli rokok dianggap sebagai bentuk perilaku yang melanggengkan kemiskinan sedangkan di sisi lain gaji dan tunjangan dpr lebih dari rp juta perbulan karena cap buruk pada rokok akibatnya muncul mitos bahwa untuk menjadi kaya harus dimulai dengan tidak membeli rokok anggapan ini menutupi variabel lainnya yang harus dikritisi bahwa ekonomi negara selama ini terbukti ditunjang oleh devisa dari industri rokok nilainya mencapai ratusan triliun tiap tahun padahal daripada janji juta lapangan pekerjaan industri hasil tembakau seperti pabrik rokok sering membuka lowongan kerja sebagai buruh pabrik rokok dengan jaminan hidup sejahtera tanpa kualifikasi setinggi langit gaji di atas umr pabrik rokok mampu mengisi kekosongan negara dalam menjamin pekerjaan dalam konteks menjadi buruh linting syarat kerjanya cuma satu yaitu mau belajar linting nggak perlu ijazah begitu pula dalam konteks pertanian menjadi petani tembakau untuk mencapai kesejahteraan bukanlah kemustahilan pasalnya dengan menjadi petani tembakau petani masih bisa menanam di bulan kemarau alhasil petani tetap punya penghasilan apalagi harga tembakau juga tidak gampang jatuh seperti sayurmayur,DPR
1967604402283532544,"Tahukah #SahabatArsip? Kapan Dewan Perwakil Rakyat (DPR) berdiri? Simak kisah lengkapnya di  #JasaPresiden kali ini! 
Untuk informasi lebih lanjut kunjungi portal Pusat Studi Arsip Statis Kepresidenan di https://t.co/sQ6t5wdmHD.

#DPR
#DewanPerwakilanRakyat https://t.co/6m0bNKkiHD",2025-09-15 15:00:00,ArsipNasionalRI,,tahukah kapan dewan perwakil rakyat dpr berdiri simak kisah lengkapnya di kali ini untuk informasi lebih lanjut kunjungi portal pusat studi arsip statis kepresidenan di,DPR
1967800415690649600,"KABAR TERKINI
15 SEPTEMBER 2025

DOKUMEN SYARAT CAPRES RAHASIA, KOMISI II: PELAMAR KERJA SAJA KIRIM CV

“Sebetulnya, data pejabat publik itu adalah data yang harus transparan. Jadi setiap calon pejabat publik, baik itu DPR, menteri, presiden, saya pikir itu adalah sebuah data yang harus bisa dilihat oleh semua orang,”

Sumber : https://t.co/LLPtWvIEUH (15/09/2025) https://t.co/7STlVyjejC

DEDE YUSUF M. EFFENDI @ddyusuf66 
WAKIL KETUA KOMISI II DPR RI FRAKSI PARTAI DEMOKRAT
@dpr_ri @PDemokrat",2025-09-16 03:59:00,FPD_DPR,,kabar terkini september dokumen syarat capres rahasia komisi ii pelamar kerja saja kirim cv sebetulnya data pejabat publik itu adalah data yang harus transparan jadi setiap calon pejabat publik baik itu dpr menteri presiden saya pikir itu adalah sebuah data yang harus bisa dilihat oleh semua orang sumber dede yusuf m effendi wakil ketua komisi ii dpr ri fraksi partai demokrat,DPR
1970740237392642304,"🔸Komisi XII DPR Desak Menteri ESDM Segera Bahas Kelangkaan BBM dengan Pertamina dan Swasta

Komisi XII DPR RI mendesak Kementerian ESDM segera berkoordinasi dengan Pertamina dan pihak swasta guna mengatasi kelangkaan BBM yang kian meresahkan masyarakat. Anggota Komisi XII DPR RI Fraksi PKS, Jalal Abdul Nasir, menegaskan masalah ini bisa cepat diatasi jika Menteri ESDM segera memanggil para pihak terkait untuk mencari solusi konkret. Ia menilai keterbatasan suplai, baik di SPBU Pertamina maupun swasta, justru menambah beban masyarakat dan tidak seharusnya selalu dikaitkan dengan isu politik. Jalal menegaskan Komisi XII tengah membahas opsi pemanggilan Menteri ESDM bersama Pertamina dan SPBU swasta agar permasalahan BBM ini segera terselesaikan.

#fraksipksdprri 
#PKSpembelaRakyat 
#PKS",2025-09-24 06:41:00,FPKSDPRRI,,komisi xii dpr desak menteri esdm segera bahas kelangkaan bbm dengan pertamina dan swasta komisi xii dpr ri mendesak kementerian esdm segera berkoordinasi dengan pertamina dan pihak swasta guna mengatasi kelangkaan bbm yang kian meresahkan masyarakat anggota komisi xii dpr ri fraksi pks jalal abdul nasir menegaskan masalah ini bisa cepat diatasi jika menteri esdm segera memanggil para pihak terkait untuk mencari solusi konkret ia menilai keterbatasan suplai baik di spbu pertamina maupun swasta justru menambah beban masyarakat dan tidak seharusnya selalu dikaitkan dengan isu politik jalal menegaskan komisi xii tengah membahas opsi pemanggilan menteri esdm bersama pertamina dan spbu swasta agar permasalahan bbm ini segera terselesaikan,DPR
1968334243031093760,ada apa dg DPR kok ga kapok ya https://t.co/OAm61iULXC,2025-09-17 15:20:00,moodtimeline,,ada apa dg dpr kok ga kapok ya,DPR
1969284544592224768,"Mengusulkan Reformasi pada Hak Veto Dewan Keamanan (DK) PBB. Karena sering dianggap tidak sesuai dengan prinsip demokrasi dan keadilan global.  USULAN: Penghapusan hak veto sama sekali, ATAU pembatasan/pengecualian penggunaan hak veto pd kasus genocide. cc @UN @DPR_RI https://t.co/WxuMpKD6IF",2025-09-20 06:16:00,MardaniAliSera,,mengusulkan reformasi pada hak veto dewan keamanan dk pbb karena sering dianggap tidak sesuai dengan prinsip demokrasi dan keadilan global usulan penghapusan hak veto sama sekali atau pembatasanpengecualian penggunaan hak veto pd kasus genocide cc,DPR
1970651417007587328,"Dukung penuh Pres Prabowo yg siap kirim 20.000 tentara untuk jaga perdamaian dunia. Jika perlu tambah lagilah.

Dengan begitu tak ada lagi TNI jaga2 gedung DPR, gak enak lihatnya.",2025-09-24 00:48:00,mpujayaprema,,dukung penuh pres prabowo yg siap kirim tentara untuk jaga perdamaian dunia jika perlu tambah lagilah dengan begitu tak ada lagi tni jaga gedung dpr gak enak lihatnya,DPR
1969201064818672128,"Ini mo Tanya Apa mo Ngajarin⁉️🧐
Anggota DPR @DPR_RI kok TOLOL 🤬
 https://t.co/7v6QSKIcx6",2025-09-20 00:44:00,AraituLaki,,ini mo tanya apa mo ngajarin anggota dpr kok tolol,DPR
1969270049488699904,yg harusnya bubar tub dpr bukan un1ty,2025-09-20 05:19:00,arielcavinsky,,yg harusnya bubar tub dpr bukan unty,DPR
1969342145313325568,"Anggota Banggar DPR RI sekaligus Anggota komisi XI DPR RI Fraksi Partai Demokrat, Marwan Cik Asan.

“Fraksi Partai Demokrat menyetujui Rancangan Undang-undang anggaran pendapatan dan belanja negara Tahun 2026 untuk di sahkan menjadi peraturan perundang-undangan”

“Bapak Presiden ke-6 Republik Indonesia Bapak Susilo Bambang Yudhoyono. Selama masa kepemimpinan menggagas berbagai kebijakan strategis yang berhasil memperkuat fundamental ekonomi Nasional, salah satunya Keep Buying Strategy dan Vortex Strategy. Sebagai daya ungkit dari pertumbuhan ekonomi Nasional.” Kata Marwan Cik Asan 

“Fraksi Partai Demokrat memandang, Bahwa kebijakan tersebut perlu di terapkan dalam kondisi ekonomi saat ini untuk mempercepat transformasi ekonomi.” di Ruang rapat Badan Anggaran DPR RI, Gedung MPR/DPR RI, Senayan, Jakarta (18/09/2025) 

https://t.co/x6TjPk5PuH",2025-09-20 10:05:00,FPD_DPR,,anggota banggar dpr ri sekaligus anggota komisi xi dpr ri fraksi partai demokrat marwan cik asan fraksi partai demokrat menyetujui rancangan undangundang anggaran pendapatan dan belanja negara tahun untuk di sahkan menjadi peraturan perundangundangan bapak presiden ke republik indonesia bapak susilo bambang yudhoyono selama masa kepemimpinan menggagas berbagai kebijakan strategis yang berhasil memperkuat fundamental ekonomi nasional salah satunya keep buying strategy dan vortex strategy sebagai daya ungkit dari pertumbuhan ekonomi nasional kata marwan cik asan fraksi partai demokrat memandang bahwa kebijakan tersebut perlu di terapkan dalam kondisi ekonomi saat ini untuk mempercepat transformasi ekonomi di ruang rapat badan anggaran dpr ri gedung mprdpr ri senayan jakarta,DPR
1969291124360569088,"Dlm sidang pmriksaan @DKPP_RI terungkap agt @KPU_ID Betty E Idroos satu2nya yg tdk pernah gunakan private jet. Respect! Smentara yg lain menggunakan, Kom. @Parsa1707 yg trbanyak. Lbh parah lagi pswt digunakn selain peruntukannya. Parah! Sblm tambah rusak, sgera @DPR_RI #ResetKPU",2025-09-20 06:42:00,HadarNG,,dlm sidang pmriksaan terungkap agt betty e idroos satunya yg tdk pernah gunakan private jet respect smentara yg lain menggunakan kom yg trbanyak lbh parah lagi pswt digunakn selain peruntukannya parah sblm tambah rusak sgera,DPR
1969717458585178368,"Anggota Banggar DPR RI sekaligus Anggota komisi XI DPR RI Fraksi Partai Demokrat, Marwan Cik Asan.

“Fraksi Partai Demokrat menyetujui Rancangan Undang-undang anggaran pendapatan dan belanja negara Tahun 2026 untuk di sahkan menjadi peraturan perundang-undangan”

“Bapak Presiden ke-6 Republik Indonesia Bapak Susilo Bambang Yudhoyono. Selama masa kepemimpinan menggagas berbagai kebijakan strategis yang berhasil memperkuat fundamental ekonomi Nasional, salah satunya Keep Buying Strategy dan Vortex Strategy. Sebagai daya ungkit dari pertumbuhan ekonomi Nasional.” Kata Marwan Cik Asan 

“Fraksi Partai Demokrat memandang, Bahwa kebijakan tersebut perlu di terapkan dalam kondisi ekonomi saat ini untuk mempercepat transformasi ekonomi.” di Ruang rapat Badan Anggaran DPR RI, Gedung MPR/DPR RI, Senayan, Jakarta (18/09/2025)",2025-09-21 10:56:00,FPD_DPR,,anggota banggar dpr ri sekaligus anggota komisi xi dpr ri fraksi partai demokrat marwan cik asan fraksi partai demokrat menyetujui rancangan undangundang anggaran pendapatan dan belanja negara tahun untuk di sahkan menjadi peraturan perundangundangan bapak presiden ke republik indonesia bapak susilo bambang yudhoyono selama masa kepemimpinan menggagas berbagai kebijakan strategis yang berhasil memperkuat fundamental ekonomi nasional salah satunya keep buying strategy dan vortex strategy sebagai daya ungkit dari pertumbuhan ekonomi nasional kata marwan cik asan fraksi partai demokrat memandang bahwa kebijakan tersebut perlu di terapkan dalam kondisi ekonomi saat ini untuk mempercepat transformasi ekonomi di ruang rapat badan anggaran dpr ri gedung mprdpr ri senayan jakarta,DPR
1969025485389582336,"Ini Beneran ANGGOTA DPR⁉️🧐

Itu Congor nya Nyaring Bener Gonggong nya… 🤬

 https://t.co/lxmu3uxHRm",2025-09-19 13:07:00,AraituLaki,,ini beneran anggota dpr itu congor nya nyaring bener gonggong nya,DPR
1970371180050931968,Momen hangat Menteri Keuangan Purbaya Yudhi Sadewa dalam pidatonya di rapat paripurna DPR me-roasting Ketua Badan Anggaran (Banggar) Said Abdullah Purbaya menceritakan momen lucu di balik pembahasan anggaran bantuan pangan. https://t.co/L2EgSWWACT,2025-09-23 06:14:00,InvestorID,,momen hangat menteri keuangan purbaya yudhi sadewa dalam pidatonya di rapat paripurna dpr meroasting ketua badan anggaran banggar said abdullah purbaya menceritakan momen lucu di balik pembahasan anggaran bantuan pangan,DPR
1968219004272812288,"Demo driver Ojol ""Aksi 179"" ke istana dan DPR RI https://t.co/bpNPiqX1SJ",2025-09-17 07:42:00,BiLLRaY2019,,demo driver ojol aksi ke istana dan dpr ri,DPR
1968648852984001024,"Di Konoha koruptornya berjoget ria dan jadi anggota DPR.

ENAK BANGET JADI KORUPTOR DI KONOHA! https://t.co/7TibYbkTYu",2025-09-18 12:10:00,baharirwan2,,di konoha koruptornya berjoget ria dan jadi anggota dpr enak banget jadi koruptor di konoha,DPR
1968228575041224704,"Presiden RI Prabowo Subianto resmi melantik Farida Farichah, https://t.co/VqG4TSVUNd sebagai Wakil Menteri Koperasi. Penunjukan ini menegaskan kepercayaan negara yang kiprahnya telah teruji di bidang pendidikan, politik, hingga pemberdayaan masyarakat. https://t.co/GXKgg49twh",2025-09-17 08:20:00,FraksiPKB,,presiden ri prabowo subianto resmi melantik farida farichah sebagai wakil menteri koperasi penunjukan ini menegaskan kepercayaan negara yang kiprahnya telah teruji di bidang pendidikan politik hingga pemberdayaan masyarakat,DPR
1970480273814102528,"Polri melalui Polda Metro Jaya memastikan aksi penyampaian pendapat elemen buruh dari KSPSI dan KSPI di depan Gedung DPR/MPR RI berlangsung aman, tertib, dan terkendali. Kabid Humas Polda Metro Jaya, Brigjen Pol. H. Ade Ary Syam Indradi, S.H., S.I.K., M.H., menyampaikan apresiasi atas komunikasi aktif para buruh sejak persiapan hingga pelaksanaan aksi. 
Sebanyak 4.129 personel gabungan dikerahkan untuk pengamanan. Kabid Humas mengimbau masyarakat yang melintas di sekitar DPR/MPR mengikuti arahan petugas demi kelancaran lalu lintas dan keamanan bersama. Ia juga menegaskan seluruh personel menjalankan tugas dengan pendekatan humanis sesuai arahan Kapolda Metro Jaya Irjen Pol. Asep Edi Suheri, S.I.K., M. Si.",2025-09-23 13:28:00,DivHumas_Polri,,polri melalui polda metro jaya memastikan aksi penyampaian pendapat elemen buruh dari kspsi dan kspi di depan gedung dprmpr ri berlangsung aman tertib dan terkendali kabid humas polda metro jaya brigjen pol h ade ary syam indradi sh sik mh menyampaikan apresiasi atas komunikasi aktif para buruh sejak persiapan hingga pelaksanaan aksi sebanyak personel gabungan dikerahkan untuk pengamanan kabid humas mengimbau masyarakat yang melintas di sekitar dprmpr mengikuti arahan petugas demi kelancaran lalu lintas dan keamanan bersama ia juga menegaskan seluruh personel menjalankan tugas dengan pendekatan humanis sesuai arahan kapolda metro jaya irjen pol asep edi suheri sik m si,DPR
1969808276054483200,"🚨 ""Sedikit"" cerita dari Sophan Sophian (alm) bahwa DPR itu memang bobrok. https://t.co/q9RXbSYPgU",2025-09-21 16:57:00,SumandoGaek,,sedikit cerita dari sophan sophian alm bahwa dpr itu memang bobrok,DPR
1969036616153837824,Kesan'nya keq ngebelain Sambo banget ini anggota DPR https://t.co/459McpifFX,2025-09-19 13:51:00,rimapurwasih,,kesannya keq ngebelain sambo banget ini anggota dpr,DPR
1968854843327500800,Anggota DPR yang Sok Suci 😱😃 https://t.co/9wFYbjGgql,2025-09-19 01:49:00,wandystjk2,,anggota dpr yang sok suci,DPR
1967862856537477376,Koalisi Kodifikasi UU Pemilu mendesak pemerintah dan DPR RI untuk segera merealisasikan agenda reformasi pemilu dan pembenahan partai politik melalui 15 poin rekomendasi yang telah disampaikan. Desakan ini merupakan wujud komitmen bersama masyarakat sipil untuk memperkuat sistem https://t.co/ZkP6GMBDNe,2025-09-16 08:07:00,perludem,,koalisi kodifikasi uu pemilu mendesak pemerintah dan dpr ri untuk segera merealisasikan agenda reformasi pemilu dan pembenahan partai politik melalui poin rekomendasi yang telah disampaikan desakan ini merupakan wujud komitmen bersama masyarakat sipil untuk memperkuat sistem,DPR
1970708475119534336,"Hari Tani Nasional, Rabu 24/9/2025
Buruh tani demo depan @DPR_RI https://t.co/WKkmFO7Mh7",2025-09-24 04:34:00,yaniarsim,,hari tani nasional rabu buruh tani demo depan,DPR
1968867533530038528,"WAHYU SANJAYA:
“RUU PERAMPASAN ASET HARUS JADI PRIORITAS 2025”
 https://t.co/pah7gjs37G",2025-09-19 02:39:00,FPD_DPR,,wahyu sanjaya ruu perampasan aset harus jadi prioritas,DPR
1968547487159095296,"Nah..
Anggota DPR! Gak bisa jawab kan? 

(Bandingin gaji anggota DPR dengan UMR. Indonesia paling gak masuk dengkul dibanding negara lain. Padahal hasilnya juga apa buat rakyat?) https://t.co/UON78ZR6RR",2025-09-18 05:27:00,RagilSemar,,nah anggota dpr gak bisa jawab kan bandingin gaji anggota dpr dengan umr indonesia paling gak masuk dengkul dibanding negara lain padahal hasilnya juga apa buat rakyat,DPR
1970134568129982464,Jangan terkecoh dengan pengalihan pajak orang kecil dari beban rakyat menjadi beban negara. Ini cuma trick untuk menyenangkan mereka yang marah karena penghasilan pejabat dan anggota DPR ditanggung negara. Pada akhirnya semua ditanggung rakyat sebagai pemilik negara.,2025-09-22 14:34:00,giginpraginanto,,jangan terkecoh dengan pengalihan pajak orang kecil dari beban rakyat menjadi beban negara ini cuma trick untuk menyenangkan mereka yang marah karena penghasilan pejabat dan anggota dpr ditanggung negara pada akhirnya semua ditanggung rakyat sebagai pemilik negara,DPR
